Student ID,Age,Gender,Question ID,Topic,Difficulty Level,Question Text,Correct Answer,Response,Correct,Response Time (s),Confidence Level,Total Questions Answered,Accuracy (%),Average Response Time (s),Knowledge Gaps,Next Question Difficulty,Suggested Study Topics,Personalized Study Plan
10688,17,Male,Q30,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,26,2,11,79,13,Biology,Medium,Geography,Review fundamental principles
10689,18,Female,Q49,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,26,4,19,91,8,Biology,Medium,Physics,Review fundamental principles
10690,16,Female,Q41,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,9,3,23,78,8,Biology,Medium,Biology,Learn about historical events
10691,17,Male,Q47,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,16,5,16,79,10,Geography,Hard,Physics,Learn about historical events
10692,17,Female,Q8,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,13,3,21,71,8,Algebra,Medium,Biology,Understand mathematical formulas
10693,15,Male,Q39,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,14,4,22,73,15,Physics,Medium,Physics,Understand mathematical formulas
10694,18,Male,Q99,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,18,4,10,75,13,Geography,Easy,Biology,Focus on practice questions
10695,15,Female,Q94,Mathematics,Easy,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,18,5,15,70,20,Literature,Hard,Math,Focus on practice questions
10696,17,Male,Q98,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,6,4,6,85,16,Algebra,Hard,Geography,Study major scientific concepts
10697,16,Male,Q87,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,9,1,7,71,20,Physics,Hard,Chemistry,Understand mathematical formulas
10698,17,Female,Q95,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,23,1,20,82,16,Chemistry,Easy,Chemistry,Understand mathematical formulas
10699,17,Male,Q8,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,19,3,13,89,8,History,Medium,Literature,Understand mathematical formulas
10700,17,Male,Q3,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,22,2,24,94,8,Physics,Medium,Physics,Focus on practice questions
10701,15,Female,Q14,Mathematics,Hard,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,25,2,17,88,16,History,Medium,Chemistry,Focus on practice questions
10702,17,Female,Q77,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,30,4,19,70,10,Science,Medium,Science,Focus on practice questions
10703,18,Male,Q8,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,25,3,6,93,12,Geography,Easy,Science,Learn about historical events
10704,16,Female,Q98,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,21,4,16,70,12,Biology,Easy,Math,Focus on practice questions
10705,15,Female,Q100,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,16,5,5,71,11,Math,Medium,Physics,Learn about historical events
10706,16,Male,Q49,Geography,Hard,What is the capital of France?,Paris,Paris,1,10,5,13,90,10,Chemistry,Easy,Geography,Understand mathematical formulas
10707,17,Male,Q38,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,23,5,11,83,15,Geography,Hard,Biology,Study major scientific concepts
10708,15,Male,Q42,Geography,Medium,What is the capital of France?,Paris,Paris,1,23,5,9,88,12,Chemistry,Medium,Literature,Study major scientific concepts
10709,15,Female,Q91,Geography,Easy,What is the capital of France?,Paris,Paris,1,16,2,14,90,9,Geography,Medium,Science,Review fundamental principles
10710,18,Male,Q82,Geography,Easy,What is the capital of France?,Paris,Paris,1,29,2,24,73,16,History,Medium,Algebra,Learn about historical events
10711,16,Female,Q85,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,8,2,16,85,14,History,Medium,Biology,Focus on practice questions
10712,17,Male,Q29,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,5,3,16,90,19,History,Hard,Chemistry,Understand mathematical formulas
10713,18,Female,Q83,Geography,Easy,What is the capital of France?,Paris,Paris,1,13,3,18,76,10,Biology,Easy,Physics,Focus on practice questions
10714,15,Male,Q75,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,5,3,16,75,13,Physics,Hard,Literature,Study major scientific concepts
10715,15,Female,Q61,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,8,4,8,74,17,History,Hard,Algebra,Understand mathematical formulas
10716,15,Male,Q8,Geography,Hard,What is the capital of France?,Paris,Paris,1,9,1,17,79,17,Geography,Medium,Geography,Study major scientific concepts
10717,16,Male,Q34,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,27,3,21,75,19,Chemistry,Medium,Physics,Study major scientific concepts
10718,17,Female,Q24,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,18,2,12,88,17,Math,Medium,Literature,Review fundamental principles
10719,16,Male,Q41,General Knowledge,Medium,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,30,1,6,83,10,Physics,Easy,Chemistry,Focus on practice questions
10720,18,Female,Q71,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,13,3,23,88,20,Physics,Easy,Algebra,Understand mathematical formulas
10721,16,Female,Q56,Geography,Hard,What is the capital of France?,Paris,Paris,1,11,4,14,72,18,Biology,Medium,Literature,Focus on practice questions
10722,17,Male,Q51,Mathematics,Easy,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,22,2,12,93,9,Chemistry,Easy,Algebra,Focus on practice questions
10723,18,Male,Q86,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,Incorrect,0,13,5,6,77,19,Geography,Easy,Chemistry,Learn about historical events
10724,18,Male,Q6,Geography,Easy,What is the capital of France?,Paris,Paris,1,22,3,9,94,9,Algebra,Medium,Biology,Focus on practice questions
10725,18,Female,Q2,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,Incorrect,0,5,2,9,76,13,Chemistry,Hard,Physics,Focus on practice questions
10726,18,Female,Q72,History,Medium,Who was the first President of the United States?,George Washington,Incorrect,0,11,1,17,70,12,Algebra,Easy,Physics,Focus on practice questions
10727,15,Male,Q50,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,24,3,18,85,10,Biology,Medium,Algebra,Focus on practice questions
10728,17,Female,Q20,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,28,1,20,73,9,Literature,Easy,History,Study major scientific concepts
10729,17,Male,Q84,Geography,Easy,What is the capital of France?,Paris,Incorrect,0,24,1,20,80,17,Science,Easy,Geography,Review fundamental principles
10730,16,Female,Q37,Geography,Hard,What is the capital of France?,Paris,Paris,1,13,3,12,83,20,Literature,Hard,History,Understand mathematical formulas
10731,17,Male,Q14,General Knowledge,Medium,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,24,5,8,84,20,Literature,Medium,Physics,Focus on practice questions
10732,16,Female,Q57,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,11,3,6,85,17,History,Medium,Literature,Understand mathematical formulas
10733,15,Female,Q31,Geography,Medium,What is the capital of France?,Paris,Paris,1,19,3,25,72,18,Science,Medium,Geography,Focus on practice questions
10734,18,Male,Q45,Literature,Easy,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,22,2,10,91,8,Math,Medium,Science,Understand mathematical formulas
10735,16,Male,Q90,Geography,Hard,What is the capital of France?,Paris,Paris,1,11,3,25,79,10,Chemistry,Medium,Geography,Focus on practice questions
10736,18,Female,Q1,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,23,3,12,90,10,Math,Hard,Math,Learn about historical events
10737,17,Male,Q72,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,29,2,23,86,9,Geography,Medium,Math,Study major scientific concepts
10738,17,Female,Q65,Mathematics,Easy,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,22,4,24,89,13,Literature,Easy,Chemistry,Focus on practice questions
10739,15,Male,Q68,Technology,Hard,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,26,1,21,81,8,Literature,Hard,Math,Study major scientific concepts
10740,17,Female,Q63,General Knowledge,Hard,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,13,3,8,75,8,Literature,Easy,Literature,Review fundamental principles
10741,16,Male,Q97,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Incorrect,0,21,3,19,76,16,Biology,Medium,Science,Focus on practice questions
10742,18,Female,Q33,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,15,3,22,90,14,Math,Hard,Chemistry,Focus on practice questions
10743,15,Male,Q78,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,14,3,18,73,12,Algebra,Medium,Literature,Learn about historical events
10744,16,Male,Q31,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,7,2,9,72,14,History,Hard,Literature,Focus on practice questions
10745,17,Female,Q83,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,5,1,15,70,10,Math,Easy,Literature,Focus on practice questions
10746,16,Female,Q4,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,18,5,16,93,12,Chemistry,Easy,Literature,Learn about historical events
10747,18,Female,Q45,History,Hard,Who was the first President of the United States?,George Washington,George Washington,1,5,3,20,73,16,Literature,Medium,Literature,Focus on practice questions
10748,17,Female,Q56,General Knowledge,Easy,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,23,1,14,84,19,Physics,Medium,Literature,Understand mathematical formulas
10749,18,Female,Q35,Mathematics,Hard,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,22,3,12,93,20,Chemistry,Hard,Biology,Learn about historical events
10750,18,Female,Q73,General Knowledge,Easy,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,10,3,16,76,17,Algebra,Easy,Science,Study major scientific concepts
10751,15,Male,Q29,Science,Medium,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,24,2,20,71,17,Science,Easy,Math,Learn about historical events
10752,16,Male,Q74,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,28,3,25,75,15,History,Easy,Math,Understand mathematical formulas
10753,18,Female,Q1,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,15,5,17,91,19,Algebra,Easy,Geography,Understand mathematical formulas
10754,17,Female,Q83,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,27,2,24,75,10,Literature,Easy,Geography,Review fundamental principles
10755,17,Male,Q7,Science,Easy,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,15,1,19,70,14,Physics,Easy,Physics,Understand mathematical formulas
10756,17,Female,Q28,Geography,Medium,What is the capital of France?,Paris,Paris,1,17,3,11,86,10,Geography,Medium,Chemistry,Learn about historical events
10757,16,Male,Q52,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,14,3,16,81,16,Geography,Medium,Literature,Learn about historical events
10758,16,Female,Q86,Technology,Easy,Who is the founder of Microsoft?,Bill Gates,Incorrect,0,26,4,10,83,19,Algebra,Medium,Biology,Study major scientific concepts
10759,17,Female,Q43,Mathematics,Hard,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,16,1,20,71,13,Geography,Easy,Algebra,Study major scientific concepts
10760,17,Male,Q55,General Knowledge,Easy,Which is the largest planet in our solar system?,Jupiter,Incorrect,0,9,4,16,72,16,Science,Easy,Math,Understand mathematical formulas
10761,17,Female,Q2,Geography,Easy,What is the capital of France?,Paris,Paris,1,21,3,12,83,10,Geography,Easy,Science,Focus on practice questions
10762,17,Female,Q21,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,12,4,7,73,20,Math,Medium,Physics,Focus on practice questions
10763,17,Male,Q38,History,Medium,Who was the first President of the United States?,George Washington,George Washington,1,21,1,7,78,15,Algebra,Easy,Geography,Learn about historical events
10764,17,Male,Q23,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,10,5,16,86,19,Geography,Hard,History,Learn about historical events
10765,15,Male,Q86,Literature,Hard,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,19,1,15,81,10,Physics,Medium,Physics,Learn about historical events
10766,18,Male,Q16,Literature,Easy,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,13,4,23,85,14,Literature,Easy,History,Learn about historical events
10767,18,Female,Q9,Technology,Medium,Who is the founder of Microsoft?,Bill Gates,Bill Gates,1,20,5,20,87,13,Physics,Medium,Biology,Study major scientific concepts
10768,15,Female,Q22,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,25,3,19,74,18,Chemistry,Hard,Chemistry,Study major scientific concepts
10769,17,Female,Q93,General Knowledge,Hard,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,10,2,18,77,9,Biology,Hard,Geography,Learn about historical events
10770,17,Male,Q55,History,Easy,Who was the first President of the United States?,George Washington,George Washington,1,16,1,15,94,17,Literature,Medium,Geography,Understand mathematical formulas
10771,17,Male,Q63,Geography,Medium,What is the capital of France?,Paris,Paris,1,26,5,7,72,14,Biology,Easy,History,Review fundamental principles
10772,17,Male,Q9,Science,Hard,What gas do plants absorb during photosynthesis?,Carbon dioxide,Carbon dioxide,1,22,3,14,79,16,Physics,Medium,Geography,Study major scientific concepts
10773,15,Female,Q80,Geography,Medium,What is the capital of France?,Paris,Paris,1,12,1,14,79,15,Literature,Hard,Chemistry,Review fundamental principles
10774,16,Male,Q8,Geography,Hard,What is the capital of France?,Paris,Paris,1,30,5,14,92,20,Math,Easy,Math,Study major scientific concepts
10775,16,Male,Q51,Mathematics,Medium,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,9,4,14,95,11,Biology,Easy,Science,Study major scientific concepts
10776,16,Male,Q11,General Knowledge,Hard,Which is the largest planet in our solar system?,Jupiter,Jupiter,1,11,3,20,90,18,Literature,Hard,Physics,Review fundamental principles
10777,15,Male,Q58,Mathematics,Hard,What is the sum of the angles in a triangle?,180 degrees,180 degrees,1,17,1,11,89,10,History,Easy,Science,Study major scientific concepts
10778,18,Female,Q4,Mathematics,Hard,What is the sum of the angles in a triangle?,180 degrees,Incorrect,0,21,2,11,91,14,Biology,Easy,History,Learn about historical events
10779,18,Female,Q40,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,23,2,6,88,10,Literature,Hard,Science,Review fundamental principles
10780,18,Male,Q37,Literature,Medium,Who wrote 'Romeo and Juliet'?,William Shakespeare,William Shakespeare,1,7,5,13,94,9,Chemistry,Hard,Science,Understand mathematical formulas
